,ID_hecho,FECHA,AAAA,MM,DD,VICTIMA,SEXO,EDAD,GRAVEDAD,grupo_etario
28170,LC-2021-0551824,2021-11-05,2021,11,5,AUTO,MASCULINO,25,,18-30
28171,LC-2021-0557608,2021-11-08,2021,11,8,PEATON,FEMENINO,22,,18-30
28172,LC-2021-0559276,2021-11-09,2021,11,9,,MASCULINO,8,,<18
28173,LC-2021-0559276,2021-11-09,2021,11,9,,FEMENINO,56,,50-60
28174,LC-2021-0566571,2021-11-12,2021,11,12,CICLISTA,FEMENINO,48,,30-50
28175,LC-2021-0567048,2021-11-12,2021,11,12,TAXI,MASCULINO,39,,30-50
28176,LC-2021-0567418,2021-11-13,2021,11,13,MOTO,MASCULINO,29,,18-30
28177,LC-2021-0567418,2021-11-13,2021,11,13,MOTO,MASCULINO,30,,18-30
28178,LC-2021-0567887,2021-11-13,2021,11,13,MOTO,MASCULINO,21,,18-30
28179,LC-2021-0577417,2021-11-18,2021,11,18,CICLISTA,FEMENINO,57,,50-60
28180,LC-2021-0577790,2021-11-19,2021,11,19,,MASCULINO,43,,30-50
28181,LC-2021-0596602,2021-11-30,2021,11,30,MOTO,FEMENINO,28,,18-30
28182,LC-2021-0601261,2021-12-02,2021,12,2,MOTO,MASCULINO,22,,18-30
28183,LC-2021-0603497,2021-12-03,2021,12,3,MOTO,MASCULINO,32,,30-50
28184,LC-2021-0604658,2021-12-04,2021,12,4,MOTO,MASCULINO,26,,18-30
28185,LC-2021-0611734,2021-12-09,2021,12,9,PEATON,FEMENINO,63,,+60
28186,LC-2021-0615817,2021-12-10,2021,12,10,MOTO,MASCULINO,0,,
28187,LC-2021-0618761,2021-12-13,2021,12,13,AUTO,FEMENINO,49,,30-50
28188,LC-2021-0621317,2021-12-14,2021,12,14,,MASCULINO,42,,30-50
28189,LC-2021-0624530,2021-12-15,2021,12,15,,MASCULINO,41,,30-50
28190,LC-2021-0633796,2021-12-20,2021,12,20,MOTO,MASCULINO,30,,18-30
28191,LC-2021-0641408,2021-12-24,2021,12,24,MOTO,MASCULINO,32,,30-50
28192,LC-2021-0650349,2021-12-30,2021,12,30,MOTO,FEMENINO,21,,18-30
28193,LC-2021-0401979,2021-08-13,2021,8,13,MOTO,MASCULINO,28,,18-30
28194,LC-2021-0608057,2021-12-06,2021,12,6,CICLISTA,MASCULINO,32,,30-50
28195,LC-2021-0619934,2021-12-13,2021,12,13,,MASCULINO,24,,18-30
28196,LC-2021-0181317,2021-04-19,2021,4,19,PEATON,MASCULINO,34,,30-50
28197,LC-2021-0182597,2021-04-20,2021,4,20,MOTO,FEMENINO,29,,18-30
28198,LC-2021-0190300,2021-04-25,2021,4,25,PEATON,FEMENINO,58,,50-60
28199,LC-2021-0209920,2021-05-07,2021,5,7,,,0,,
28200,LC-2021-0239706,2021-05-28,2021,5,28,,,0,,
28201,LC-2021-0254708,2021-06-08,2021,6,8,MOTO,FEMENINO,38,,30-50
28202,LC-2021-0343686,2021-07-21,2021,7,21,MOTO,MASCULINO,37,,30-50
28203,LC-2021-0516473,2021-10-18,2021,10,18,,,0,,
28204,LC-2021-0560982,2021-11-10,2021,11,10,CICLISTA,MASCULINO,35,,30-50
28205,LC-2021-0633287,2021-12-20,2021,12,20,,MASCULINO,24,,18-30
28206,LC-2021-0182390,2021-04-20,2021,4,20,PEATON,FEMENINO,11,,<18
28207,LC-2021-0189763,2021-04-25,2021,4,25,,,0,,
28208,LC-2021-0196961,2021-04-29,2021,4,29,PEATON,MASCULINO,44,,30-50
28209,LC-2021-0209470,2021-05-07,2021,5,7,,,0,,
28210,LC-2021-0337660,2021-07-18,2021,7,18,MOTO,MASCULINO,32,,30-50
28211,LC-2021-0642867,2021-12-26,2021,12,26,CICLISTA,FEMENINO,55,,50-60
28212,LC-2021-0461350,2021-09-16,2021,9,16,,FEMENINO,51,,50-60
28213,LC-2021-0495748,2021-10-05,2021,10,5,,FEMENINO,39,,30-50
28214,LC-2021-0208381,2021-05-06,2021,5,6,,,0,,
28215,LC-2021-0275047,2021-06-19,2021,6,19,MOTO,MASCULINO,38,,30-50
28216,LC-2021-0341096,2021-07-20,2021,7,20,TRANSPORTE PUBLICO,FEMENINO,72,,+60
28217,LC-2021-0190463,2021-04-26,2021,4,26,CICLISTA,MASCULINO,28,,18-30
28218,LC-2021-0376565,2021-07-29,2021,7,29,TRANSPORTE PUBLICO,,0,,
28219,LC-2021-0376565,2021-07-29,2021,7,29,TRANSPORTE PUBLICO,,0,,
28220,LC-2021-0376565,2021-07-29,2021,7,29,TRANSPORTE PUBLICO,,0,,
28221,LC-2021-0376565,2021-07-29,2021,7,29,TRANSPORTE PUBLICO,,0,,
28222,LC-2021-0376565,2021-07-29,2021,7,29,TRANSPORTE PUBLICO,FEMENINO,48,,30-50
28223,LC-2021-0376565,2021-07-29,2021,7,29,TRANSPORTE PUBLICO,FEMENINO,27,,18-30
28224,LC-2021-0139205,2021-03-27,2021,3,27,,FEMENINO,78,GRAVE,+60
28225,LC-2021-0140192,2021-03-28,2021,3,28,MOTO,MASCULINO,29,,18-30
28226,LC-2021-0151009,2021-04-04,2021,4,4,MOTO,MASCULINO,35,,30-50
28227,LC-2021-0163330,2021-04-08,2021,4,8,MOTO,MASCULINO,23,,18-30
28228,LC-2021-0182380,2021-04-20,2021,4,20,,MASCULINO,34,,30-50
28229,LC-2021-0277156,2021-06-20,2021,6,20,TAXI,MASCULINO,6,,<18
28230,LC-2021-0265437,2021-06-14,2021,6,14,MOTO,FEMENINO,29,,18-30
28231,LC-2021-0190014,2021-04-25,2021,4,25,MOTO,,0,,
28232,LC-2021-0190014,2021-04-25,2021,4,25,MOTO,MASCULINO,31,,30-50
28233,LC-2021-0379282,2021-07-31,2021,7,31,MOTO,MASCULINO,23,,18-30
28234,LC-2021-0044907,2021-01-31,2021,1,31,AUTO,MASCULINO,38,,30-50
28235,LC-2021-0021416,2021-01-14,2021,1,14,AUTO,MASCULINO,40,,30-50
28236,LC-2021-0192643,2021-04-25,2021,4,25,MOVIL,MASCULINO,32,,30-50
28237,LC-2021-0061377,2021-02-10,2021,2,10,MOTO,MASCULINO,24,,18-30
28238,LC-2021-0181136,2021-04-19,2021,4,19,MOTO,MASCULINO,21,,18-30
28239,LC-2021-0039082,2021-01-27,2021,1,27,PEATON,FEMENINO,43,,30-50
28240,LC-2021-0091592,2021-03-01,2021,3,1,MOTO,MASCULINO,23,,18-30
28241,LC-2021-0145102,2021-03-30,2021,3,30,MOTO,MASCULINO,78,,+60
28242,LC-2021-0147067,2021-03-31,2021,3,31,CICLISTA,MASCULINO,16,,<18
28243,LC-2021-0154824,2021-04-06,2021,4,6,AUTO,FEMENINO,50,,30-50
28244,LC-2021-0177710,2021-04-17,2021,4,17,CICLISTA,FEMENINO,41,,30-50
28245,LC-2021-0522110,2021-10-21,2021,10,21,,MASCULINO,60,,50-60
28246,LC-2021-0137832,2021-03-25,2021,3,25,,MASCULINO,25,,18-30
28247,LC-2021-0147913,2021-04-01,2021,4,1,PEATON,MASCULINO,48,,30-50
28248,LC-2021-0153082,2021-04-05,2021,4,5,MOTO,MASCULINO,30,,18-30
28249,LC-2021-0168033,2021-04-11,2021,4,11,MOTO,FEMENINO,30,,18-30
28250,LC-2021-0211393,2021-05-07,2021,5,7,,,0,,
28251,LC-2021-0479540,2021-09-27,2021,9,27,MOTO,MASCULINO,37,,30-50
28252,LC-2021-0154800,2021-03-28,2021,3,28,CICLISTA,FEMENINO,26,,18-30
28253,LC-2021-0551503,2021-11-05,2021,11,5,MOTO,MASCULINO,61,,+60
28254,LC-2021-0165791,2021-04-09,2021,4,9,,MASCULINO,33,,30-50
28255,LC-2021-0482260,2021-09-28,2021,9,28,,MASCULINO,25,GRAVE,18-30
28256,LC-2021-0505851,2021-10-12,2021,10,12,,MASCULINO,24,,18-30
28257,LC-2021-0505851,2021-10-12,2021,10,12,,FEMENINO,47,,30-50
28258,LC-2021-0054898,2021-02-06,2021,2,6,,MASCULINO,69,,+60
28259,LC-2021-0230459,2021-05-20,2021,5,20,,,0,,
28260,LC-2021-0008124,2021-01-06,2021,1,6,OTRO,MASCULINO,27,,18-30
28261,LC-2021-0133881,2021-03-25,2021,3,25,PEATON,MASCULINO,33,GRAVE,30-50
28262,LC-2021-0323838,2021-07-09,2021,7,9,AUTO,FEMENINO,27,,18-30
28263,LC-2021-0481137,2021-09-28,2021,9,28,MOTO,MASCULINO,50,,30-50
28264,LC-2021-0349987,2021-07-25,2021,7,25,PEATON,FEMENINO,38,,30-50
28265,LC-2021-0349987,2021-07-25,2021,7,25,PEATON,,0,,
28266,LC-2021-0367633,2021-07-25,2021,7,25,AUTO,FEMENINO,28,,18-30
28267,LC-2021-0599299,2021-12-01,2021,12,1,PEATON,FEMENINO,44,,30-50
28268,LC-2021-0440272,2021-09-05,2021,9,5,,MASCULINO,34,,30-50
28269,LC-2021-0263467,2021-06-13,2021,6,13,PEATON,MASCULINO,33,,30-50
28270,LC-2021-0397435,2021-08-12,2021,8,12,,MASCULINO,27,,18-30
28271,LC-2021-0109549,2021-03-10,2021,3,10,AUTO,MASCULINO,35,,30-50
28272,LC-2021-0641851,2021-12-25,2021,12,25,AUTO,MASCULINO,24,GRAVE,18-30
28273,LC-2021-0042427,2021-01-29,2021,1,29,AUTO,MASCULINO,24,,18-30
28274,LC-2021-0342574,2021-07-20,2021,7,20,MOTO,MASCULINO,49,,30-50
28275,LC-2021-0100636,2021-03-05,2021,3,5,PEATON,MASCULINO,90,GRAVE,+60
28276,LC-2021-0219951,2021-05-14,2021,5,14,MOTO,FEMENINO,53,,50-60
28277,LC-2021-0589017,2021-11-25,2021,11,25,MOTO,MASCULINO,30,GRAVE,18-30
28278,LC-2021-0102676,2021-03-07,2021,3,7,CICLISTA,MASCULINO,71,,+60
28279,LC-2021-0223741,2021-05-17,2021,5,17,MOTO,MASCULINO,31,,30-50
28280,LC-2021-0326725,2021-07-12,2021,7,12,AUTO,FEMENINO,27,,18-30
28281,LC-2021-0333310,2021-07-15,2021,7,15,CICLISTA,FEMENINO,49,,30-50
28282,LC-2021-0348184,2021-07-25,2021,7,25,MOTO,MASCULINO,30,,18-30
28283,LC-2021-0378613,2021-07-30,2021,7,30,CICLISTA,FEMENINO,51,,50-60
28284,LC-2021-0514066,2021-10-15,2021,10,15,,MASCULINO,19,,18-30
